OTU_id	0	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	48	49	5	6	7	8	9
0	1.000	-0.003	-0.058	-0.010	0.018	-0.017	0.018	0.018	0.087	0.095	-0.008	0.055	-0.041	-0.037	0.032	0.028	0.086	0.101	0.002	0.041	-0.028	-0.156	0.082	0.011	0.051	-0.078	-0.063	0.014	-0.095	-0.030	0.026	-0.058	-0.112	0.063	0.023	0.017	0.067	0.025	0.065	-0.094	-0.016	0.138	0.026	-0.049	-0.014	-0.079	-0.015	0.073	-0.012	-0.050
1	-0.003	1.000	0.103	0.086	-0.017	0.024	-0.055	-0.049	0.041	-0.028	0.065	-0.005	0.008	0.062	-0.068	0.030	0.011	0.010	0.016	0.103	-0.053	0.105	-0.135	0.032	-0.044	0.077	0.017	-0.032	-0.029	-0.012	0.001	-0.020	-0.112	0.071	-0.079	-0.080	0.097	-0.050	0.008	-0.084	0.029	0.038	-0.025	0.011	0.015	0.080	-0.051	-0.088	-0.039	0.069
10	-0.058	0.103	1.000	-0.013	0.088	0.037	0.034	0.038	-0.027	-0.028	0.090	-0.050	0.042	-0.031	-0.000	0.064	-0.022	0.009	-0.026	-0.069	-0.059	0.058	0.048	-0.024	0.045	0.106	-0.118	-0.049	-0.026	0.016	-0.026	0.199	-0.092	-0.081	0.110	-0.024	0.003	-0.062	-0.094	-0.065	-0.009	0.068	-0.109	-0.008	0.028	0.014	-0.048	-0.027	0.087	0.073
11	-0.010	0.086	-0.013	1.000	-0.024	-0.134	0.003	0.046	-0.009	0.068	0.014	0.027	0.020	-0.160	-0.074	-0.022	0.029	-0.079	-0.015	0.018	0.001	0.034	0.031	0.067	0.068	-0.019	-0.043	0.072	0.076	-0.032	0.031	-0.060	-0.041	0.010	-0.027	-0.136	-0.040	0.004	0.005	0.046	0.030	-0.024	-0.020	0.076	0.005	0.014	0.029	0.030	0.014	-0.018
12	0.018	-0.017	0.088	-0.024	1.000	0.136	-0.066	0.042	-0.133	0.020	-0.034	-0.008	0.010	0.061	-0.007	0.106	0.090	-0.002	0.113	-0.012	0.048	0.037	0.009	-0.070	0.001	-0.046	0.084	0.072	0.038	-0.057	0.098	-0.017	0.037	-0.057	0.042	0.024	0.012	-0.029	-0.017	0.040	-0.048	-0.025	0.035	-0.103	-0.021	-0.039	-0.033	-0.017	-0.063	-0.060
13	-0.017	0.024	0.037	-0.134	0.136	1.000	-0.064	-0.011	-0.018	-0.090	-0.098	-0.064	0.014	-0.052	-0.034	0.021	0.109	0.015	0.038	0.022	-0.090	-0.014	0.003	-0.016	-0.067	0.024	0.062	-0.038	0.033	0.016	0.047	0.018	0.036	-0.020	0.043	0.017	-0.027	0.010	0.054	0.025	-0.124	-0.023	-0.053	0.049	0.024	-0.065	-0.089	0.005	0.103	0.092
14	0.018	-0.055	0.034	0.003	-0.066	-0.064	1.000	0.019	-0.015	0.011	0.105	0.056	-0.036	-0.033	0.004	-0.051	-0.016	0.065	0.032	-0.040	-0.072	-0.017	0.030	0.017	0.032	-0.011	-0.035	-0.020	-0.004	-0.048	0.005	0.067	0.034	-0.004	0.053	0.094	-0.014	0.028	-0.090	0.037	0.022	0.043	0.063	0.003	0.049	-0.036	-0.057	-0.014	0.106	0.024
15	0.018	-0.049	0.038	0.046	0.042	-0.011	0.019	1.000	-0.006	0.011	0.114	-0.087	0.022	0.052	0.086	0.048	0.000	0.002	-0.045	-0.040	-0.025	-0.090	0.030	0.005	-0.055	-0.050	0.012	-0.028	0.021	-0.009	0.025	-0.049	-0.041	-0.032	0.078	-0.003	-0.064	0.058	-0.127	0.131	-0.011	-0.007	-0.014	-0.102	0.008	-0.047	-0.094	0.025	0.046	0.055
16	0.087	0.041	-0.027	-0.009	-0.133	-0.018	-0.015	-0.006	1.000	0.002	-0.105	0.002	-0.046	0.019	0.028	-0.014	-0.070	0.129	-0.030	-0.001	0.017	-0.016	0.048	-0.084	-0.021	-0.003	-0.058	0.150	0.059	0.072	-0.105	0.052	0.103	0.056	-0.014	-0.019	-0.047	-0.043	0.146	0.006	-0.010	0.017	-0.062	-0.048	-0.029	0.062	0.023	-0.002	0.007	-0.036
17	0.095	-0.028	-0.028	0.068	0.020	-0.090	0.011	0.011	0.002	1.000	0.027	0.096	0.055	-0.036	-0.052	-0.018	-0.060	0.031	-0.062	0.084	0.016	-0.008	-0.006	-0.066	-0.019	-0.024	0.080	0.012	-0.011	-0.010	0.029	0.070	0.008	-0.043	-0.076	-0.088	-0.037	-0.029	-0.018	0.063	0.036	-0.041	0.007	0.123	-0.020	0.094	-0.018	-0.026	0.014	-0.080
18	-0.008	0.065	0.090	0.014	-0.034	-0.098	0.105	0.114	-0.105	0.027	1.000	0.062	-0.103	0.027	0.042	-0.052	-0.038	-0.099	0.039	-0.004	-0.132	0.111	0.019	0.083	-0.082	-0.015	-0.058	0.002	-0.104	-0.016	0.007	0.017	0.021	-0.005	0.050	0.045	0.014	0.040	-0.133	0.032	0.073	0.018	0.029	-0.056	0.013	0.056	-0.051	-0.051	0.022	0.029
19	0.055	-0.005	-0.050	0.027	-0.008	-0.064	0.056	-0.087	0.002	0.096	0.062	1.000	-0.126	0.060	-0.070	-0.071	-0.075	-0.026	0.099	-0.059	0.008	0.069	0.014	-0.055	0.021	-0.097	-0.085	-0.013	-0.037	0.011	0.068	-0.008	0.005	0.046	-0.043	-0.047	0.053	-0.056	0.119	-0.013	0.076	-0.005	0.102	-0.008	0.018	0.102	0.062	-0.059	0.104	-0.110
2	-0.041	0.008	0.042	0.020	0.010	0.014	-0.036	0.022	-0.046	0.055	-0.103	-0.126	1.000	0.067	0.003	0.031	0.046	0.076	-0.075	0.015	0.026	-0.044	-0.125	0.044	0.031	-0.036	0.143	-0.041	-0.015	-0.038	0.099	0.060	-0.073	-0.041	-0.082	0.019	-0.116	0.064	0.016	-0.029	-0.017	0.040	-0.005	-0.116	0.077	-0.045	-0.020	0.115	0.081	-0.008
20	-0.037	0.062	-0.031	-0.160	0.061	-0.052	-0.033	0.052	0.019	-0.036	0.027	0.060	0.067	1.000	-0.057	-0.034	0.042	0.055	-0.041	-0.001	-0.024	-0.019	-0.015	0.072	-0.056	-0.101	-0.041	0.007	0.013	-0.010	-0.044	-0.009	-0.019	0.032	-0.035	-0.033	0.069	0.050	-0.049	0.012	-0.006	0.074	-0.022	0.048	0.001	0.018	-0.021	0.113	-0.017	-0.019
21	0.032	-0.068	-0.000	-0.074	-0.007	-0.034	0.004	0.086	0.028	-0.052	0.042	-0.070	0.003	-0.057	1.000	-0.028	-0.038	-0.034	0.017	0.066	0.051	0.065	0.048	-0.067	0.001	0.071	-0.078	0.022	-0.057	0.135	-0.032	-0.055	0.036	-0.006	0.110	-0.071	0.020	0.018	0.003	0.050	-0.092	0.117	0.085	0.024	0.022	-0.096	-0.032	-0.019	-0.058	-0.022
22	0.028	0.030	0.064	-0.022	0.106	0.021	-0.051	0.048	-0.014	-0.018	-0.052	-0.071	0.031	-0.034	-0.028	1.000	0.011	-0.031	-0.102	-0.022	-0.059	-0.037	-0.016	0.040	-0.023	0.001	-0.025	0.004	0.042	0.016	-0.036	0.128	0.038	0.039	0.095	-0.126	0.053	-0.001	0.058	-0.038	-0.073	0.002	-0.030	-0.089	0.011	-0.051	0.077	-0.024	-0.040	0.060
23	0.086	0.011	-0.022	0.029	0.090	0.109	-0.016	0.000	-0.070	-0.060	-0.038	-0.075	0.046	0.042	-0.038	0.011	1.000	0.033	0.043	-0.018	-0.070	0.050	0.017	0.056	-0.041	0.082	0.019	0.029	-0.032	-0.133	-0.030	-0.023	0.045	-0.101	-0.018	-0.018	-0.024	0.016	0.005	0.025	0.040	0.034	-0.053	0.009	-0.001	-0.176	-0.059	0.039	0.003	0.105
24	0.101	0.010	0.009	-0.079	-0.002	0.015	0.065	0.002	0.129	0.031	-0.099	-0.026	0.076	0.055	-0.034	-0.031	0.033	1.000	0.016	0.017	-0.080	0.011	-0.042	-0.048	0.011	-0.005	0.044	-0.048	0.033	-0.011	0.051	-0.031	-0.118	-0.006	-0.036	0.015	-0.068	0.026	0.059	-0.058	-0.055	0.013	-0.067	0.023	0.059	-0.038	-0.030	0.064	-0.040	0.077
25	0.002	0.016	-0.026	-0.015	0.113	0.038	0.032	-0.045	-0.030	-0.062	0.039	0.099	-0.075	-0.041	0.017	-0.102	0.043	0.016	1.000	0.077	-0.010	0.092	-0.054	-0.007	0.089	-0.027	-0.001	0.020	0.067	-0.106	-0.021	0.031	0.056	0.064	-0.083	0.059	-0.142	-0.059	-0.012	0.086	-0.035	0.057	0.069	-0.088	0.081	-0.049	0.054	-0.031	-0.061	-0.086
26	0.041	0.103	-0.069	0.018	-0.012	0.022	-0.040	-0.040	-0.001	0.084	-0.004	-0.059	0.015	-0.001	0.066	-0.022	-0.018	0.017	0.077	1.000	0.130	0.053	0.003	0.009	-0.058	-0.033	-0.003	0.006	-0.046	0.088	-0.110	0.083	0.039	0.083	-0.123	0.102	-0.030	-0.046	-0.069	-0.081	-0.014	-0.027	-0.210	0.054	0.035	-0.038	-0.037	-0.047	-0.006	0.010
27	-0.028	-0.053	-0.059	0.001	0.048	-0.090	-0.072	-0.025	0.017	0.016	-0.132	0.008	0.026	-0.024	0.051	-0.059	-0.070	-0.080	-0.010	0.130	1.000	-0.096	-0.096	-0.035	-0.133	0.070	0.093	0.071	-0.007	-0.003	0.018	0.013	0.079	0.033	0.030	0.153	0.141	-0.021	0.003	0.067	0.007	0.049	0.048	-0.038	0.015	-0.048	0.050	-0.119	-0.026	-0.028
28	-0.156	0.105	0.058	0.034	0.037	-0.014	-0.017	-0.090	-0.016	-0.008	0.111	0.069	-0.044	-0.019	0.065	-0.037	0.050	0.011	0.092	0.053	-0.096	1.000	-0.017	-0.012	-0.067	0.009	-0.059	-0.003	-0.043	0.044	0.011	-0.020	-0.070	-0.025	0.001	-0.004	0.061	-0.058	0.080	-0.037	-0.012	-0.022	0.020	-0.037	-0.071	0.060	-0.008	-0.055	0.136	-0.043
29	0.082	-0.135	0.048	0.031	0.009	0.003	0.030	0.030	0.048	-0.006	0.019	0.014	-0.125	-0.015	0.048	-0.016	0.017	-0.042	-0.054	0.003	-0.096	-0.017	1.000	0.067	0.169	0.020	-0.050	-0.043	-0.089	0.062	-0.033	-0.061	0.004	0.083	-0.075	0.055	-0.021	-0.054	0.007	0.077	0.072	-0.001	-0.032	0.047	-0.087	0.048	-0.069	0.103	-0.026	-0.048
3	0.011	0.032	-0.024	0.067	-0.070	-0.016	0.017	0.005	-0.084	-0.066	0.083	-0.055	0.044	0.072	-0.067	0.040	0.056	-0.048	-0.007	0.009	-0.035	-0.012	0.067	1.000	-0.021	0.019	-0.086	-0.101	0.056	-0.036	-0.031	0.007	0.148	-0.042	-0.028	0.012	0.083	-0.034	0.030	0.057	-0.060	0.018	-0.007	-0.051	-0.015	-0.011	0.022	0.028	0.020	-0.037
30	0.051	-0.044	0.045	0.068	0.001	-0.067	0.032	-0.055	-0.021	-0.019	-0.082	0.021	0.031	-0.056	0.001	-0.023	-0.041	0.011	0.089	-0.058	-0.133	-0.067	0.169	-0.021	1.000	-0.084	0.018	-0.046	0.041	0.068	0.034	-0.011	-0.073	0.046	-0.097	0.091	-0.020	-0.036	-0.005	0.036	0.007	0.058	-0.025	0.085	0.105	0.007	0.154	-0.018	-0.129	0.033
31	-0.078	0.077	0.106	-0.019	-0.046	0.024	-0.011	-0.050	-0.003	-0.024	-0.015	-0.097	-0.036	-0.101	0.071	0.001	0.082	-0.005	-0.027	-0.033	0.070	0.009	0.020	0.019	-0.084	1.000	0.067	-0.062	0.049	-0.058	0.017	-0.059	0.050	0.023	0.058	0.007	0.015	0.018	0.002	-0.058	-0.009	-0.034	0.069	0.121	0.013	-0.005	-0.111	-0.090	0.023	0.032
32	-0.063	0.017	-0.118	-0.043	0.084	0.062	-0.035	0.012	-0.058	0.080	-0.058	-0.085	0.143	-0.041	-0.078	-0.025	0.019	0.044	-0.001	-0.003	0.093	-0.059	-0.050	-0.086	0.018	0.067	1.000	-0.041	0.082	-0.070	0.007	-0.031	-0.072	-0.073	-0.006	0.019	-0.033	0.163	0.015	0.192	0.094	-0.058	0.108	0.004	0.089	-0.081	-0.057	0.048	-0.013	-0.069
33	0.014	-0.032	-0.049	0.072	0.072	-0.038	-0.020	-0.028	0.150	0.012	0.002	-0.013	-0.041	0.007	0.022	0.004	0.029	-0.048	0.020	0.006	0.071	-0.003	-0.043	-0.101	-0.046	-0.062	-0.041	1.000	0.001	-0.156	-0.057	-0.040	-0.048	0.031	0.038	-0.013	0.023	-0.076	0.106	-0.029	0.047	0.052	-0.028	-0.063	-0.103	0.104	0.048	0.010	0.112	0.015
34	-0.095	-0.029	-0.026	0.076	0.038	0.033	-0.004	0.021	0.059	-0.011	-0.104	-0.037	-0.015	0.013	-0.057	0.042	-0.032	0.033	0.067	-0.046	-0.007	-0.043	-0.089	0.056	0.041	0.049	0.082	0.001	1.000	-0.021	0.065	0.017	-0.016	-0.073	0.114	0.018	-0.008	-0.088	-0.065	-0.006	0.083	0.018	0.037	-0.036	0.002	-0.039	0.001	0.012	-0.057	-0.099
35	-0.030	-0.012	0.016	-0.032	-0.057	0.016	-0.048	-0.009	0.072	-0.010	-0.016	0.011	-0.038	-0.010	0.135	0.016	-0.133	-0.011	-0.106	0.088	-0.003	0.044	0.062	-0.036	0.068	-0.058	-0.070	-0.156	-0.021	1.000	0.046	0.078	0.054	0.020	-0.011	0.001	-0.036	-0.006	0.051	-0.102	-0.013	-0.122	0.034	0.083	0.028	0.023	0.022	0.163	-0.031	0.038
36	0.026	0.001	-0.026	0.031	0.098	0.047	0.005	0.025	-0.105	0.029	0.007	0.068	0.099	-0.044	-0.032	-0.036	-0.030	0.051	-0.021	-0.110	0.018	0.011	-0.033	-0.031	0.034	0.017	0.007	-0.057	0.065	0.046	1.000	-0.036	0.032	-0.102	0.025	-0.017	0.066	0.109	-0.005	0.012	-0.015	-0.030	0.032	0.055	0.082	-0.042	0.031	0.081	0.021	-0.025
37	-0.058	-0.020	0.199	-0.060	-0.017	0.018	0.067	-0.049	0.052	0.070	0.017	-0.008	0.060	-0.009	-0.055	0.128	-0.023	-0.031	0.031	0.083	0.013	-0.020	-0.061	0.007	-0.011	-0.059	-0.031	-0.040	0.017	0.078	-0.036	1.000	0.014	-0.096	-0.028	-0.052	-0.010	0.097	0.020	-0.009	-0.113	0.063	0.035	-0.006	-0.101	-0.003	0.104	0.044	0.011	0.044
38	-0.112	-0.112	-0.092	-0.041	0.037	0.036	0.034	-0.041	0.103	0.008	0.021	0.005	-0.073	-0.019	0.036	0.038	0.045	-0.118	0.056	0.039	0.079	-0.070	0.004	0.148	-0.073	0.050	-0.072	-0.048	-0.016	0.054	0.032	0.014	1.000	0.043	0.077	0.051	0.039	-0.010	-0.043	-0.023	-0.139	0.000	0.009	0.003	-0.134	0.026	-0.028	0.034	-0.019	0.064
39	0.063	0.071	-0.081	0.010	-0.057	-0.020	-0.004	-0.032	0.056	-0.043	-0.005	0.046	-0.041	0.032	-0.006	0.039	-0.101	-0.006	0.064	0.083	0.033	-0.025	0.083	-0.042	0.046	0.023	-0.073	0.031	-0.073	0.020	-0.102	-0.096	0.043	1.000	-0.062	0.010	0.015	-0.067	0.054	0.037	-0.013	0.062	-0.038	0.126	0.064	0.035	0.046	-0.073	-0.056	-0.007
4	0.023	-0.079	0.110	-0.027	0.042	0.043	0.053	0.078	-0.014	-0.076	0.050	-0.043	-0.082	-0.035	0.110	0.095	-0.018	-0.036	-0.083	-0.123	0.030	0.001	-0.075	-0.028	-0.097	0.058	-0.006	0.038	0.114	-0.011	0.025	-0.028	0.077	-0.062	1.000	-0.028	0.081	-0.023	0.002	0.041	0.063	-0.010	-0.040	-0.029	-0.075	0.056	0.087	-0.019	-0.033	0.070
40	0.017	-0.080	-0.024	-0.136	0.024	0.017	0.094	-0.003	-0.019	-0.088	0.045	-0.047	0.019	-0.033	-0.071	-0.126	-0.018	0.015	0.059	0.102	0.153	-0.004	0.055	0.012	0.091	0.007	0.019	-0.013	0.018	0.001	-0.017	-0.052	0.051	0.010	-0.028	1.000	-0.037	-0.044	-0.034	-0.049	-0.069	-0.040	-0.036	-0.039	0.131	-0.035	0.113	-0.015	-0.034	0.034
41	0.067	0.097	0.003	-0.040	0.012	-0.027	-0.014	-0.064	-0.047	-0.037	0.014	0.053	-0.116	0.069	0.020	0.053	-0.024	-0.068	-0.142	-0.030	0.141	0.061	-0.021	0.083	-0.020	0.015	-0.033	0.023	-0.008	-0.036	0.066	-0.010	0.039	0.015	0.081	-0.037	1.000	-0.009	0.007	-0.012	0.112	-0.027	0.006	0.033	-0.039	-0.025	0.019	-0.010	0.069	-0.092
42	0.025	-0.050	-0.062	0.004	-0.029	0.010	0.028	0.058	-0.043	-0.029	0.040	-0.056	0.064	0.050	0.018	-0.001	0.016	0.026	-0.059	-0.046	-0.021	-0.058	-0.054	-0.034	-0.036	0.018	0.163	-0.076	-0.088	-0.006	0.109	0.097	-0.010	-0.067	-0.023	-0.044	-0.009	1.000	-0.018	0.028	0.052	-0.030	0.006	0.110	0.031	-0.077	0.024	0.114	-0.032	0.016
43	0.065	0.008	-0.094	0.005	-0.017	0.054	-0.090	-0.127	0.146	-0.018	-0.133	0.119	0.016	-0.049	0.003	0.058	0.005	0.059	-0.012	-0.069	0.003	0.080	0.007	0.030	-0.005	0.002	0.015	0.106	-0.065	0.051	-0.005	0.020	-0.043	0.054	0.002	-0.034	0.007	-0.018	1.000	0.034	0.075	-0.103	0.093	-0.000	-0.110	0.083	-0.030	0.004	-0.014	-0.077
44	-0.094	-0.084	-0.065	0.046	0.040	0.025	0.037	0.131	0.006	0.063	0.032	-0.013	-0.029	0.012	0.050	-0.038	0.025	-0.058	0.086	-0.081	0.067	-0.037	0.077	0.057	0.036	-0.058	0.192	-0.029	-0.006	-0.102	0.012	-0.009	-0.023	0.037	0.041	-0.049	-0.012	0.028	0.034	1.000	-0.005	-0.052	-0.059	-0.028	0.036	-0.018	0.012	-0.039	0.041	-0.013
45	-0.016	0.029	-0.009	0.030	-0.048	-0.124	0.022	-0.011	-0.010	0.036	0.073	0.076	-0.017	-0.006	-0.092	-0.073	0.040	-0.055	-0.035	-0.014	0.007	-0.012	0.072	-0.060	0.007	-0.009	0.094	0.047	0.083	-0.013	-0.015	-0.113	-0.139	-0.013	0.063	-0.069	0.112	0.052	0.075	-0.005	1.000	-0.023	0.002	0.047	-0.009	0.056	-0.002	-0.079	0.024	-0.218
46	0.138	0.038	0.068	-0.024	-0.025	-0.023	0.043	-0.007	0.017	-0.041	0.018	-0.005	0.040	0.074	0.117	0.002	0.034	0.013	0.057	-0.027	0.049	-0.022	-0.001	0.018	0.058	-0.034	-0.058	0.052	0.018	-0.122	-0.030	0.063	0.000	0.062	-0.010	-0.040	-0.027	-0.030	-0.103	-0.052	-0.023	1.000	-0.019	-0.004	-0.002	0.020	-0.022	-0.069	-0.022	0.058
47	0.026	-0.025	-0.109	-0.020	0.035	-0.053	0.063	-0.014	-0.062	0.007	0.029	0.102	-0.005	-0.022	0.085	-0.030	-0.053	-0.067	0.069	-0.210	0.048	0.020	-0.032	-0.007	-0.025	0.069	0.108	-0.028	0.037	0.034	0.032	0.035	0.009	-0.038	-0.040	-0.036	0.006	0.006	0.093	-0.059	0.002	-0.019	1.000	-0.036	-0.030	0.042	0.015	0.078	-0.041	-0.049
48	-0.049	0.011	-0.008	0.076	-0.103	0.049	0.003	-0.102	-0.048	0.123	-0.056	-0.008	-0.116	0.048	0.024	-0.089	0.009	0.023	-0.088	0.054	-0.038	-0.037	0.047	-0.051	0.085	0.121	0.004	-0.063	-0.036	0.083	0.055	-0.006	0.003	0.126	-0.029	-0.039	0.033	0.110	-0.000	-0.028	0.047	-0.004	-0.036	1.000	-0.017	0.053	-0.046	-0.031	-0.091	0.068
