OTU_id	0	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	48	49	5	6	7	8	9
0	1.000	0.061	0.055	-0.081	-0.094	-0.025	0.008	-0.141	-0.075	0.082	-0.042	0.019	-0.026	-0.045	-0.045	0.005	0.017	-0.029	0.018	0.040	0.014	-0.004	-0.097	-0.014	-0.123	-0.005	0.089	0.021	0.030	0.050	0.018	0.030	-0.011	0.055	-0.109	-0.003	-0.073	0.064	0.024	0.041	-0.072	0.068	0.070	-0.043	0.030	0.023	-0.073	0.140	0.095	0.060
1	0.061	1.000	-0.125	-0.016	-0.049	-0.022	-0.082	0.046	0.022	-0.041	0.026	0.079	0.023	-0.025	-0.036	-0.029	0.060	-0.170	-0.029	-0.066	-0.014	-0.033	0.034	0.114	-0.062	0.067	0.041	-0.033	0.019	0.004	0.090	-0.044	-0.041	0.001	-0.090	0.017	0.028	-0.010	-0.018	0.136	0.021	0.026	0.081	0.072	0.093	0.018	0.019	0.026	-0.032	-0.048
10	0.055	-0.125	1.000	-0.057	-0.026	-0.061	0.003	-0.069	-0.003	0.006	-0.087	-0.025	0.040	0.004	-0.008	-0.075	0.123	0.027	0.007	-0.066	0.088	-0.021	0.014	-0.086	-0.001	-0.088	0.158	0.078	0.018	0.016	-0.021	0.043	-0.033	-0.120	0.059	-0.148	0.050	0.016	0.085	0.093	0.093	-0.003	-0.105	0.025	0.016	-0.097	-0.010	0.063	-0.030	0.053
11	-0.081	-0.016	-0.057	1.000	-0.016	-0.028	0.077	-0.003	-0.036	0.077	-0.022	-0.058	-0.056	-0.015	-0.017	0.047	-0.095	0.066	-0.071	0.076	0.035	-0.085	-0.050	-0.023	0.038	-0.020	-0.037	-0.135	0.073	0.017	0.040	0.010	0.043	-0.052	0.071	0.049	-0.005	-0.023	-0.053	-0.025	0.004	0.102	0.048	-0.059	0.020	0.105	0.027	0.010	-0.084	0.089
12	-0.094	-0.049	-0.026	-0.016	1.000	0.007	0.085	0.017	-0.049	0.002	-0.027	0.048	-0.058	0.016	-0.134	0.106	-0.018	0.105	-0.046	0.000	0.034	-0.019	-0.004	0.117	0.028	0.084	-0.075	0.017	-0.047	-0.057	0.027	-0.082	-0.014	0.045	0.100	0.042	0.072	-0.018	0.057	-0.060	0.020	-0.161	-0.112	-0.045	-0.039	-0.089	0.118	0.071	-0.054	0.113
13	-0.025	-0.022	-0.061	-0.028	0.007	1.000	-0.038	0.007	-0.015	-0.056	-0.069	-0.026	-0.068	-0.050	-0.036	-0.027	0.050	0.034	-0.035	-0.003	0.054	0.148	0.001	-0.042	0.016	-0.054	0.012	0.007	0.082	-0.034	-0.005	0.006	0.070	0.052	-0.043	0.041	-0.049	0.068	-0.017	-0.065	0.043	0.000	-0.042	0.111	0.004	-0.129	0.079	0.016	-0.040	0.008
14	0.008	-0.082	0.003	0.077	0.085	-0.038	1.000	-0.061	0.023	0.051	0.007	0.107	-0.033	-0.028	-0.004	-0.050	0.001	0.069	-0.054	0.053	-0.044	0.074	-0.059	-0.046	0.065	-0.076	-0.055	0.030	0.079	-0.028	-0.057	0.023	-0.026	0.117	0.060	0.129	0.120	0.048	-0.001	0.047	-0.071	-0.061	0.005	-0.136	0.047	-0.030	-0.100	-0.056	-0.031	-0.063
15	-0.141	0.046	-0.069	-0.003	0.017	0.007	-0.061	1.000	0.070	-0.093	-0.022	-0.037	0.013	-0.067	0.150	0.051	-0.104	-0.013	0.033	0.020	-0.026	0.011	0.107	0.023	0.017	0.072	0.078	0.043	-0.045	0.054	-0.057	-0.057	-0.009	-0.108	0.058	0.027	-0.004	0.002	-0.063	-0.002	-0.009	0.085	-0.014	0.078	0.018	0.014	0.003	0.030	0.071	-0.113
16	-0.075	0.022	-0.003	-0.036	-0.049	-0.015	0.023	0.070	1.000	-0.117	-0.042	0.079	-0.016	0.026	0.051	-0.048	0.016	-0.065	-0.032	-0.014	-0.052	-0.047	0.113	0.065	0.009	-0.029	-0.058	0.065	0.045	-0.060	-0.060	0.054	0.092	0.043	0.002	-0.091	0.129	0.006	-0.065	0.041	-0.041	-0.026	-0.037	-0.044	0.051	0.003	-0.041	-0.013	0.093	-0.128
